Clothing ID,Age,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
1060,52,3,1,3,General,Bottoms,Pants
819,60,4,1,5,General,Tops,Blouses
1060,40,3,0,2,General,Bottoms,Pants
1060,45,3,0,0,General,Bottoms,Pants
36,20,5,1,0,General,Bottoms,Shorts
819,67,2,0,18,General,Tops,Blouses
1110,39,5,1,3,General,Dresses,Dresses
1009,45,5,1,0,General Petite,Bottoms,Skirts
819,50,4,1,1,General,Tops,Blouses
971,64,5,1,4,General Petite,Jackets,Jackets
1110,35,2,0,1,General,Dresses,Dresses
1110,38,5,1,2,General,Dresses,Dresses
1110,57,5,1,0,General,Dresses,Dresses
1060,58,5,1,2,General,Bottoms,Pants
872,37,5,1,0,General,Tops,Knits
872,42,3,1,0,General,Tops,Knits
861,33,5,1,0,General,Tops,Knits
159,63,3,1,0,Initmates,Intimate,Lounge
861,64,4,1,0,General,Tops,Knits
1028,55,5,1,4,General,Bottoms,Jeans
975,36,4,1,0,General Petite,Jackets,Jackets
819,33,3,1,0,General,Tops,Blouses
936,69,5,1,0,General Petite,Tops,Sweaters
844,49,3,1,9,General,Tops,Blouses
855,26,5,1,0,General,Tops,Knits
877,34,5,1,10,General,Tops,Knits
844,19,3,0,4,General,Tops,Blouses
862,35,5,1,28,General Petite,Tops,Knits
278,29,4,1,0,Initmates,Intimate,Lounge
862,57,3,1,0,General Petite,Tops,Knits
862,30,4,1,9,General Petite,Tops,Knits
844,39,4,1,2,General,Tops,Blouses
861,39,4,1,10,General,Tops,Knits
861,47,3,0,0,General,Tops,Knits
862,32,5,1,0,General Petite,Tops,Knits
278,48,5,1,0,Initmates,Intimate,Lounge
862,74,5,1,1,General Petite,Tops,Knits
936,61,5,1,0,General Petite,Tops,Sweaters
855,43,5,1,1,General,Tops,Knits
975,57,5,1,0,General Petite,Jackets,Jackets
861,46,2,0,1,General,Tops,Knits
861,42,5,1,1,General,Tops,Knits
1003,29,4,1,0,General,Bottoms,Skirts
936,40,5,1,9,General Petite,Tops,Sweaters
855,31,4,1,0,General,Tops,Knits
877,53,5,1,4,General,Tops,Knits
861,41,5,1,5,General,Tops,Knits
862,49,5,1,12,General Petite,Tops,Knits
855,35,2,0,0,General,Tops,Knits
861,69,5,1,0,General,Tops,Knits
936,53,4,1,0,General Petite,Tops,Sweaters
861,45,5,1,0,General,Tops,Knits
278,36,5,1,1,Initmates,Intimate,Lounge
862,66,5,1,3,General Petite,Tops,Knits
278,32,4,1,2,Initmates,Intimate,Lounge
855,49,4,1,0,General,Tops,Knits
278,27,5,1,0,Initmates,Intimate,Lounge
907,31,5,1,0,General Petite,Tops,Fine gauge
861,41,5,1,0,General,Tops,Knits
936,70,5,1,4,General Petite,Tops,Sweaters
861,41,3,1,5,General,Tops,Knits
862,56,5,1,0,General Petite,Tops,Knits
278,27,5,1,0,Initmates,Intimate,Lounge
830,47,5,1,4,General,Tops,Blouses
975,32,5,1,0,General Petite,Jackets,Jackets
855,36,5,1,0,General,Tops,Knits
278,47,5,1,1,Initmates,Intimate,Lounge
862,31,3,0,13,General Petite,Tops,Knits
861,63,4,1,2,General,Tops,Knits
877,32,4,1,5,General,Tops,Knits
861,47,4,1,0,General,Tops,Knits
844,51,1,0,0,General,Tops,Blouses
830,41,5,1,0,General,Tops,Blouses
862,34,5,1,0,General Petite,Tops,Knits
830,38,4,1,0,General,Tops,Blouses
278,56,3,1,0,Initmates,Intimate,Lounge
877,26,5,1,3,General,Tops,Knits
862,36,5,1,20,General Petite,Tops,Knits
877,36,5,1,7,General,Tops,Knits
868,36,3,0,1,General Petite,Tops,Knits
1022,41,5,1,0,General,Bottoms,Jeans
861,37,5,1,0,General,Tops,Knits
844,66,4,1,0,General,Tops,Blouses
278,33,5,1,0,Initmates,Intimate,Lounge
855,30,5,1,0,General,Tops,Knits
877,28,1,0,0,General,Tops,Knits
862,40,3,0,5,General Petite,Tops,Knits
861,32,4,1,5,General,Tops,Knits
278,76,5,1,0,Initmates,Intimate,Lounge
975,35,5,1,0,General Petite,Jackets,Jackets
877,25,3,0,1,General,Tops,Knits
855,46,5,1,0,General,Tops,Knits
1110,39,5,1,0,General Petite,Dresses,Dresses
855,29,5,1,0,General,Tops,Knits
936,64,5,1,1,General Petite,Tops,Sweaters
278,55,5,1,0,Initmates,Intimate,Lounge
861,47,5,1,0,General,Tops,Knits
278,36,5,1,1,Initmates,Intimate,Lounge
936,41,5,1,5,General Petite,Tops,Sweaters
855,26,4,1,0,General,Tops,Knits
862,37,5,1,1,General,Tops,Knits
830,47,5,1,2,General,Tops,Blouses
862,48,5,1,1,General,Tops,Knits
1003,61,3,1,6,General,Bottoms,Skirts
938,23,5,1,1,General,Tops,Sweaters
861,59,5,1,2,General,Tops,Knits
861,24,5,1,0,General,Tops,Knits
861,54,4,1,0,General,Tops,Knits
861,48,2,0,8,General,Tops,Knits
850,26,5,1,0,General,Tops,Blouses
419,46,5,1,1,General Petite,Intimate,Lounge
1016,60,5,1,0,General,Bottoms,Skirts
419,53,5,1,5,General Petite,Intimate,Lounge
861,21,5,1,0,General,Tops,Knits
1104,28,4,1,0,General Petite,Dresses,Dresses
861,32,5,1,3,General,Tops,Knits
861,42,1,0,0,General,Tops,Knits
861,39,2,0,2,General,Tops,Knits
938,38,5,1,3,General,Tops,Sweaters
1104,31,3,1,4,General Petite,Dresses,Dresses
1104,29,5,1,3,General Petite,Dresses,Dresses
861,40,2,0,4,General,Tops,Knits
861,67,5,1,12,General,Tops,Knits
861,31,5,1,0,General,Tops,Knits
286,40,5,1,1,Initmates,Intimate,Swim
1104,38,4,1,1,General Petite,Dresses,Dresses
861,23,2,0,3,General,Tops,Knits
861,42,4,1,12,General,Tops,Knits
933,46,5,1,2,General Petite,Tops,Sweaters
861,42,2,0,1,General,Tops,Knits
419,31,5,1,0,General Petite,Intimate,Lounge
861,53,1,0,0,General,Tops,Knits
861,47,5,1,1,General,Tops,Knits
933,49,5,1,0,General Petite,Tops,Sweaters
861,64,5,1,0,General,Tops,Knits
1104,51,2,0,13,General Petite,Dresses,Dresses
861,39,3,1,0,General,Tops,Knits
850,34,3,1,7,General Petite,Tops,Blouses
861,64,3,1,0,General,Tops,Knits
1104,55,5,1,2,General Petite,Dresses,Dresses
1103,32,4,1,4,General,Dresses,Dresses
861,43,3,1,9,General,Tops,Knits
1025,66,5,1,4,General,Bottoms,Jeans
938,39,5,1,0,General,Tops,Sweaters
419,46,5,1,0,General Petite,Intimate,Lounge
938,39,5,1,4,General,Tops,Sweaters
933,39,5,1,0,General Petite,Tops,Sweaters
861,52,3,0,3,General,Tops,Knits
933,26,3,1,1,General Petite,Tops,Sweaters
933,33,4,1,0,General Petite,Tops,Sweaters
936,75,5,1,20,General Petite,Tops,Sweaters
1110,59,5,1,0,General Petite,Dresses,Dresses
43,31,5,1,0,Initmates,Intimate,Intimates
474,62,5,1,0,General,Bottoms,Shorts
936,45,5,1,2,General Petite,Tops,Sweaters
936,31,4,1,7,General Petite,Tops,Sweaters
936,39,4,1,3,General Petite,Tops,Sweaters
339,52,5,1,2,Initmates,Intimate,Lounge
936,46,5,1,2,General Petite,Tops,Sweaters
909,41,4,1,0,General,Tops,Fine gauge
1104,63,4,1,0,General Petite,Dresses,Dresses
1104,42,4,1,20,General Petite,Dresses,Dresses
909,34,5,1,3,General,Tops,Fine gauge
936,48,4,1,4,General Petite,Tops,Sweaters
1110,38,5,1,8,General Petite,Dresses,Dresses
1110,52,5,1,7,General Petite,Dresses,Dresses
1104,31,1,0,0,General Petite,Dresses,Dresses
1104,47,5,1,1,General Petite,Dresses,Dresses
936,41,5,1,2,General Petite,Tops,Sweaters
909,25,3,0,0,General,Tops,Fine gauge
936,40,5,1,2,General Petite,Tops,Sweaters
936,67,5,1,3,General Petite,Tops,Sweaters
1082,38,4,1,1,General Petite,Dresses,Dresses
909,38,4,1,0,General,Tops,Fine gauge
1110,35,5,1,19,General Petite,Dresses,Dresses
909,31,2,0,0,General,Tops,Fine gauge
1110,20,5,1,0,General Petite,Dresses,Dresses
1030,44,5,1,0,General,Bottoms,Jeans
909,63,5,1,28,General,Tops,Fine gauge
936,23,5,1,11,General Petite,Tops,Sweaters
936,37,5,1,2,General Petite,Tops,Sweaters
1110,24,5,1,0,General Petite,Dresses,Dresses
936,56,5,1,2,General Petite,Tops,Sweaters
936,49,3,1,3,General Petite,Tops,Sweaters
936,37,5,1,45,General Petite,Tops,Sweaters
984,37,5,1,1,General,Jackets,Jackets
1110,24,2,0,0,General Petite,Dresses,Dresses
936,38,5,1,3,General Petite,Tops,Sweaters
936,62,5,1,2,General Petite,Tops,Sweaters
1110,39,5,1,0,General,Dresses,Dresses
1110,50,5,1,3,General,Dresses,Dresses
1110,42,5,1,6,General,Dresses,Dresses
936,38,4,1,0,General Petite,Tops,Sweaters
909,50,5,1,0,General,Tops,Fine gauge
936,46,2,0,1,General Petite,Tops,Sweaters
1110,24,5,1,31,General,Dresses,Dresses
909,60,4,1,0,General,Tops,Fine gauge
1110,30,3,0,0,General,Dresses,Dresses
1111,40,5,1,0,General Petite,Dresses,Dresses
927,32,3,0,0,General,Tops,Sweaters
53,29,5,0,0,General,Bottoms,Shorts
831,46,5,1,0,General Petite,Tops,Blouses
831,53,5,1,0,General Petite,Tops,Blouses
1146,44,3,0,4,General Petite,Trend,Trend
860,44,4,1,1,General,Tops,Knits
831,43,4,1,0,General Petite,Tops,Blouses
1036,38,2,0,0,General,Bottoms,Jeans
1111,36,5,1,0,General Petite,Dresses,Dresses
1111,57,5,1,0,General Petite,Dresses,Dresses
831,48,3,0,0,General Petite,Tops,Blouses
996,42,5,1,1,General,Bottoms,Skirts
873,20,5,1,1,General,Tops,Knits
504,34,5,1,1,Initmates,Intimate,Sleep
1056,47,5,1,0,General,Bottoms,Pants
1094,43,4,1,0,General,Dresses,Dresses
1056,74,4,1,0,General,Bottoms,Pants
873,39,5,1,0,General,Tops,Knits
873,50,3,1,0,General,Tops,Knits
1059,46,4,1,0,General Petite,Bottoms,Pants
1094,30,5,1,2,General,Dresses,Dresses
1094,30,5,1,5,General,Dresses,Dresses
996,59,5,1,1,General Petite,Bottoms,Skirts
1056,39,5,1,4,General,Bottoms,Pants
996,39,3,1,0,General Petite,Bottoms,Skirts
1059,43,5,1,3,General Petite,Bottoms,Pants
1048,40,4,1,1,General Petite,Bottoms,Pants
1056,38,4,1,0,General,Bottoms,Pants
902,40,5,1,0,General,Tops,Fine gauge
895,32,4,1,0,General,Tops,Fine gauge
1056,52,5,1,0,General,Bottoms,Pants
1089,30,5,1,0,General,Dresses,Dresses
1056,48,5,1,0,General,Bottoms,Pants
1048,47,4,1,1,General Petite,Bottoms,Pants
1056,49,5,1,1,General,Bottoms,Pants
1056,35,4,1,0,General,Bottoms,Pants
1048,23,5,1,9,General Petite,Bottoms,Pants
1048,36,5,1,0,General Petite,Bottoms,Pants
873,32,5,1,1,General,Tops,Knits
998,50,4,1,0,General,Bottoms,Skirts
895,38,4,1,2,General,Tops,Fine gauge
1056,32,5,1,0,General,Bottoms,Pants
1059,59,4,1,0,General Petite,Bottoms,Pants
996,35,5,1,1,General Petite,Bottoms,Skirts
1094,28,4,1,0,General,Dresses,Dresses
873,44,4,1,1,General,Tops,Knits
822,52,5,1,0,General,Tops,Blouses
76,65,5,1,0,Initmates,Intimate,Legwear
1059,44,5,1,0,General Petite,Bottoms,Pants
898,29,4,1,0,General,Tops,Fine gauge
902,66,4,1,3,General,Tops,Fine gauge
1056,71,4,1,0,General,Bottoms,Pants
1048,46,5,1,0,General Petite,Bottoms,Pants
1089,31,5,1,0,General,Dresses,Dresses
902,43,3,0,0,General,Tops,Fine gauge
1094,32,5,1,4,General,Dresses,Dresses
1094,41,5,1,4,General,Dresses,Dresses
1056,35,5,1,0,General,Bottoms,Pants
504,52,5,1,1,Initmates,Intimate,Sleep
1056,57,4,1,14,General,Bottoms,Pants
504,26,5,1,0,Initmates,Intimate,Sleep
873,48,2,0,1,General Petite,Tops,Knits
1048,49,4,1,1,General Petite,Bottoms,Pants
504,43,5,1,0,Initmates,Intimate,Sleep
1094,36,4,1,0,General,Dresses,Dresses
873,48,5,1,0,General Petite,Tops,Knits
836,48,1,0,0,General Petite,Tops,Blouses
996,29,5,1,9,General,Bottoms,Skirts
1048,66,5,1,0,General Petite,Bottoms,Pants
1094,94,1,0,0,General,Dresses,Dresses
1056,61,4,1,2,General,Bottoms,Pants
1094,37,5,1,2,General,Dresses,Dresses
996,56,5,1,0,General,Bottoms,Skirts
1056,25,4,1,2,General,Bottoms,Pants
504,46,5,1,0,Initmates,Intimate,Sleep
873,65,5,1,1,General Petite,Tops,Knits
873,43,5,1,0,General Petite,Tops,Knits
895,38,4,1,0,General,Tops,Fine gauge
873,41,4,1,0,General Petite,Tops,Knits
1089,33,5,1,0,General,Dresses,Dresses
873,65,5,1,22,General Petite,Tops,Knits
1048,45,4,1,0,General Petite,Bottoms,Pants
1056,56,5,1,0,General,Bottoms,Pants
1022,58,4,1,0,General,Bottoms,Jeans
1008,60,3,1,0,General,Bottoms,Skirts
1095,56,5,1,6,General Petite,Dresses,Dresses
765,29,3,0,1,Initmates,Intimate,Lounge
867,42,5,1,0,General,Tops,Knits
867,66,2,0,0,General,Tops,Knits
867,50,5,1,0,General,Tops,Knits
1008,39,5,1,0,General,Bottoms,Skirts
867,48,5,1,0,General,Tops,Knits
867,46,4,1,0,General,Tops,Knits
1095,51,5,1,0,General Petite,Dresses,Dresses
1095,33,5,1,0,General Petite,Dresses,Dresses
867,70,5,1,0,General,Tops,Knits
1095,36,4,1,2,General Petite,Dresses,Dresses
1095,53,4,1,0,General Petite,Dresses,Dresses
19,21,4,1,0,General,Jackets,Outerwear
932,53,4,1,0,General,Tops,Sweaters
1095,33,5,1,2,General Petite,Dresses,Dresses
834,59,5,1,6,General,Tops,Blouses
1038,49,5,1,0,General,Bottoms,Jeans
834,39,3,1,1,General,Tops,Blouses
834,69,5,1,0,General,Tops,Blouses
1038,59,5,1,4,General,Bottoms,Jeans
1038,46,5,1,1,General,Bottoms,Jeans
834,53,5,1,0,General,Tops,Blouses
834,41,5,1,1,General,Tops,Blouses
834,47,4,1,1,General,Tops,Blouses
834,37,5,1,0,General,Tops,Blouses
862,28,4,1,0,General,Tops,Knits
834,39,5,1,0,General,Tops,Blouses
1079,39,5,1,0,General Petite,Dresses,Dresses
862,66,5,1,1,General,Tops,Knits
834,52,5,1,0,General,Tops,Blouses
862,54,5,1,0,General,Tops,Knits
834,55,5,1,1,General,Tops,Blouses
862,56,3,1,2,General,Tops,Knits
834,53,5,1,0,General,Tops,Blouses
862,66,4,1,0,General,Tops,Knits
862,53,5,1,0,General,Tops,Knits
834,29,5,1,28,General,Tops,Blouses
834,32,3,0,1,General,Tops,Blouses
1038,48,5,1,0,General,Bottoms,Jeans
84,79,4,1,0,Initmates,Intimate,Intimates
1038,52,4,1,0,General,Bottoms,Jeans
1038,37,3,0,0,General,Bottoms,Jeans
834,58,5,1,2,General,Tops,Blouses
834,36,5,1,0,General,Tops,Blouses
1079,58,4,1,8,General Petite,Dresses,Dresses
895,38,5,1,0,General Petite,Tops,Fine gauge
994,34,4,1,1,General Petite,Bottoms,Skirts
834,28,5,1,0,General,Tops,Blouses
1038,36,5,1,1,General,Bottoms,Jeans
834,56,5,1,7,General,Tops,Blouses
1038,47,4,1,0,General,Bottoms,Jeans
834,65,5,1,16,General,Tops,Blouses
834,54,3,1,16,General,Tops,Blouses
834,28,5,1,0,General,Tops,Blouses
1064,37,5,1,2,General,Bottoms,Pants
1008,25,5,1,0,General Petite,Bottoms,Skirts
862,44,5,1,0,General,Tops,Knits
1038,47,5,1,0,General,Bottoms,Jeans
834,30,5,1,0,General,Tops,Blouses
1008,32,4,1,0,General Petite,Bottoms,Skirts
850,41,4,1,7,General Petite,Tops,Blouses
872,46,5,1,2,General Petite,Tops,Knits
895,56,5,1,1,General Petite,Tops,Fine gauge
1030,53,4,1,4,General,Bottoms,Jeans
850,59,2,0,1,General Petite,Tops,Blouses
895,55,5,1,12,General Petite,Tops,Fine gauge
1087,64,2,0,2,General,Dresses,Dresses
617,39,5,1,4,Initmates,Intimate,Swim
1036,35,5,1,0,General,Bottoms,Jeans
617,25,5,1,0,Initmates,Intimate,Swim
895,43,5,1,4,General Petite,Tops,Fine gauge
617,28,5,1,2,Initmates,Intimate,Swim
1036,40,5,1,2,General,Bottoms,Jeans
850,58,4,1,0,General Petite,Tops,Blouses
617,54,5,1,4,Initmates,Intimate,Swim
1089,34,5,1,3,General,Dresses,Dresses
391,30,3,0,0,Initmates,Intimate,Swim
391,36,3,1,5,Initmates,Intimate,Swim
391,29,5,1,8,Initmates,Intimate,Swim
1089,30,5,1,1,General,Dresses,Dresses
1001,46,4,1,3,General,Bottoms,Skirts
1089,31,5,1,1,General,Dresses,Dresses
1028,43,2,0,0,General,Bottoms,Jeans
81,29,5,1,0,Initmates,Intimate,Legwear
650,34,5,1,0,Initmates,Intimate,Lounge
391,34,2,0,4,Initmates,Intimate,Swim
391,38,5,1,2,Initmates,Intimate,Swim
391,25,5,1,1,Initmates,Intimate,Swim
192,44,2,0,0,Initmates,Intimate,Lounge
650,43,5,1,0,Initmates,Intimate,Lounge
1094,35,5,1,40,General,Dresses,Dresses
1094,47,4,1,9,General,Dresses,Dresses
996,44,5,1,2,General,Bottoms,Skirts
1094,46,5,1,3,General,Dresses,Dresses
1079,56,3,0,0,General Petite,Dresses,Dresses
1094,45,5,1,3,General,Dresses,Dresses
1094,49,5,1,0,General,Dresses,Dresses
1094,41,5,1,2,General,Dresses,Dresses
996,40,5,1,0,General,Bottoms,Skirts
996,34,5,1,0,General,Bottoms,Skirts
1094,27,5,1,4,General,Dresses,Dresses
1094,44,5,1,14,General,Dresses,Dresses
1094,59,5,1,0,General,Dresses,Dresses
1094,60,5,1,8,General,Dresses,Dresses
1094,57,4,1,29,General,Dresses,Dresses
1094,26,4,1,1,General,Dresses,Dresses
996,37,3,0,2,General,Bottoms,Skirts
996,33,5,1,0,General,Bottoms,Skirts
1030,37,5,1,2,General,Bottoms,Jeans
1094,41,5,1,13,General,Dresses,Dresses
1094,31,5,1,1,General,Dresses,Dresses
1037,21,5,1,0,General,Bottoms,Jeans
1094,24,5,1,2,General,Dresses,Dresses
33,19,4,1,0,Initmates,Intimate,Intimates
1079,60,5,1,0,General Petite,Dresses,Dresses
1094,46,5,1,3,General,Dresses,Dresses
868,65,3,1,6,General,Tops,Knits
819,36,5,1,0,General,Tops,Blouses
1094,44,5,1,1,General,Dresses,Dresses
996,31,5,1,0,General,Bottoms,Skirts
921,26,3,0,1,General,Tops,Sweaters
1094,54,5,1,4,General,Dresses,Dresses
1094,61,4,1,1,General,Dresses,Dresses
996,41,5,1,0,General,Bottoms,Skirts
996,25,5,1,0,General,Bottoms,Skirts
835,46,3,0,0,General,Tops,Blouses
483,21,5,1,0,Initmates,Intimate,Sleep
1076,40,2,0,2,General,Dresses,Dresses
812,25,1,0,0,Initmates,Intimate,Lounge
1099,68,4,1,1,General,Dresses,Dresses
1076,41,4,1,0,General,Dresses,Dresses
815,24,3,1,1,General,Tops,Blouses
1087,27,4,1,4,General,Dresses,Dresses
1076,49,5,1,0,General,Dresses,Dresses
1087,65,3,0,6,General,Dresses,Dresses
1099,44,5,1,2,General,Dresses,Dresses
1106,31,1,0,4,General Petite,Dresses,Dresses
1045,41,2,0,0,General,Bottoms,Pants
835,50,4,1,2,General,Tops,Blouses
954,52,5,1,10,General,Tops,Sweaters
878,56,1,0,2,General Petite,Tops,Knits
350,43,4,1,0,General,Bottoms,Shorts
1096,53,5,1,0,General,Dresses,Dresses
1096,48,4,1,0,General,Dresses,Dresses
350,37,5,1,0,General,Bottoms,Shorts
1096,35,4,1,0,General,Dresses,Dresses
1096,61,5,1,17,General,Dresses,Dresses
1096,63,4,1,0,General,Dresses,Dresses
290,62,5,1,1,Initmates,Intimate,Lounge
1009,35,4,1,0,General,Bottoms,Skirts
1009,39,4,1,1,General,Bottoms,Skirts
290,48,4,1,0,Initmates,Intimate,Lounge
350,30,4,1,0,General,Bottoms,Shorts
1096,30,3,0,1,General,Dresses,Dresses
325,69,5,1,0,Initmates,Intimate,Sleep
350,53,2,0,12,General,Bottoms,Shorts
350,46,3,0,0,General,Bottoms,Shorts
1009,62,5,1,13,General,Bottoms,Skirts
1059,47,5,1,0,General Petite,Bottoms,Pants
607,40,3,0,1,General,Bottoms,Shorts
607,33,5,1,1,General,Bottoms,Shorts
290,35,5,1,5,Initmates,Intimate,Lounge
350,47,4,1,0,General,Bottoms,Shorts
607,40,3,0,0,General,Bottoms,Shorts
290,47,5,1,0,Initmates,Intimate,Lounge
290,41,5,1,1,Initmates,Intimate,Lounge
290,38,5,1,1,Initmates,Intimate,Lounge
290,39,5,1,27,Initmates,Intimate,Lounge
290,39,4,1,0,Initmates,Intimate,Lounge
825,53,5,1,1,General,Tops,Blouses
825,49,5,1,2,General,Tops,Blouses
350,33,1,0,9,General,Bottoms,Shorts
1096,41,2,0,1,General,Dresses,Dresses
1096,48,5,1,4,General,Dresses,Dresses
1096,49,3,0,7,General,Dresses,Dresses
1009,34,5,1,1,General,Bottoms,Skirts
1009,36,1,0,1,General,Bottoms,Skirts
290,49,5,1,3,Initmates,Intimate,Lounge
607,45,5,1,1,General,Bottoms,Shorts
836,42,4,1,2,General Petite,Tops,Blouses
836,54,4,1,2,General Petite,Tops,Blouses
1089,33,4,1,0,General,Dresses,Dresses
1007,43,1,0,2,General Petite,Bottoms,Skirts
872,48,4,1,0,General,Tops,Knits
1072,48,4,1,0,General Petite,Dresses,Dresses
1094,54,4,1,1,General,Dresses,Dresses
862,35,4,1,0,General,Tops,Knits
1072,35,2,0,2,General Petite,Dresses,Dresses
1094,39,5,1,0,General,Dresses,Dresses
872,35,5,1,0,General,Tops,Knits
361,36,4,1,0,Initmates,Intimate,Intimates
1076,57,2,0,3,General,Dresses,Dresses
231,31,5,1,0,Initmates,Intimate,Sleep
862,53,3,1,0,General,Tops,Knits
1076,45,5,1,2,General,Dresses,Dresses
1089,46,2,0,0,General,Dresses,Dresses
1094,36,4,1,3,General,Dresses,Dresses
1094,48,5,1,5,General,Dresses,Dresses
862,45,4,1,0,General,Tops,Knits
836,45,5,1,1,General,Tops,Blouses
1095,34,2,0,11,General Petite,Dresses,Dresses
231,57,5,1,0,Initmates,Intimate,Sleep
361,22,5,1,0,Initmates,Intimate,Intimates
1072,67,5,1,4,General Petite,Dresses,Dresses
1089,50,3,1,1,General,Dresses,Dresses
1022,43,5,1,0,General,Bottoms,Jeans
1106,34,4,1,2,General Petite,Dresses,Dresses
860,38,3,1,0,General,Tops,Knits
860,62,4,1,3,General,Tops,Knits
595,57,5,1,1,Initmates,Intimate,Lounge
854,60,5,1,0,General,Tops,Knits
1081,56,5,1,1,General,Dresses,Dresses
1053,35,4,1,0,General,Bottoms,Pants
854,49,5,1,0,General,Tops,Knits
1094,32,5,1,2,General,Dresses,Dresses
835,49,5,1,0,General,Tops,Blouses
1134,59,4,1,0,General,Jackets,Outerwear
854,36,5,1,2,General,Tops,Knits
1053,44,5,1,0,General,Bottoms,Pants
860,32,2,0,7,General,Tops,Knits
854,54,5,1,0,General,Tops,Knits
1134,39,5,1,1,General,Jackets,Outerwear
940,46,5,1,0,General,Tops,Sweaters
835,49,1,0,1,General,Tops,Blouses
854,39,5,1,0,General,Tops,Knits
854,58,5,1,1,General,Tops,Knits
1033,21,2,0,3,General,Bottoms,Jeans
854,45,5,1,0,General,Tops,Knits
1025,30,5,1,0,General Petite,Bottoms,Jeans
1106,43,5,1,0,General Petite,Dresses,Dresses
1134,66,5,1,6,General,Jackets,Outerwear
1106,52,5,1,3,General Petite,Dresses,Dresses
1081,45,5,1,0,General,Dresses,Dresses
1081,48,5,1,0,General,Dresses,Dresses
854,51,4,1,0,General,Tops,Knits
835,35,4,1,0,General,Tops,Blouses
854,65,4,1,0,General,Tops,Knits
1081,62,5,1,1,General,Dresses,Dresses
1053,36,4,1,0,General,Bottoms,Pants
1081,45,5,1,0,General,Dresses,Dresses
1094,49,4,1,1,General,Dresses,Dresses
835,33,2,0,0,General,Tops,Blouses
595,33,5,1,1,Initmates,Intimate,Lounge
1053,35,5,1,0,General,Bottoms,Pants
1090,38,3,0,4,General Petite,Dresses,Dresses
1081,38,3,0,2,General,Dresses,Dresses
854,70,5,1,0,General,Tops,Knits
835,43,5,1,2,General,Tops,Blouses
1106,37,5,1,1,General Petite,Dresses,Dresses
1134,48,4,1,0,General,Jackets,Outerwear
854,31,5,1,2,General,Tops,Knits
595,35,5,1,0,Initmates,Intimate,Lounge
1022,55,5,1,0,General,Bottoms,Jeans
860,50,3,0,5,General,Tops,Knits
1053,34,3,1,0,General,Bottoms,Pants
1081,39,5,1,2,General,Dresses,Dresses
854,65,5,1,11,General,Tops,Knits
1081,50,4,1,8,General,Dresses,Dresses
1081,68,5,1,3,General,Dresses,Dresses
835,39,5,1,0,General,Tops,Blouses
1022,48,5,1,0,General,Bottoms,Jeans
1150,58,3,1,16,General,Dresses,Dresses
1112,36,4,0,0,General,Jackets,Outerwear
828,54,5,1,1,General Petite,Tops,Blouses
1077,25,3,1,0,General Petite,Dresses,Dresses
1150,53,5,1,8,General,Dresses,Dresses
1150,40,3,1,2,General,Dresses,Dresses
830,67,1,0,0,General,Tops,Blouses
1077,23,5,1,0,General Petite,Dresses,Dresses
1150,38,4,1,0,General,Dresses,Dresses
1150,33,3,0,37,General,Dresses,Dresses
1077,39,5,1,4,General Petite,Dresses,Dresses
819,32,3,0,2,General Petite,Tops,Blouses
1077,23,5,1,0,General Petite,Dresses,Dresses
1132,50,5,1,0,General Petite,Jackets,Outerwear
